country,year,sex,age,exposure,mx
Japan,1981,total,103,80.22,0.561343
Japan,1981,total,104,38.34,0.339042
Japan,1981,total,105,15.67,0.766514
Japan,1981,total,106,9.33,0.75
Japan,1981,total,107,3.17,1.578947
Japan,1981,total,108,1,0
Japan,1981,total,109,1.5,0
Japan,1981,total,110,1.5,0
Japan,1982,female,0,734175.29,0.005838
Japan,1982,female,1,749010.14,9.06e-4
Japan,1982,female,2,777465.19,4.81e-4
Japan,1982,female,3,799821.94,3.19e-4
Japan,1982,female,4,830827.27,2.89e-4
Japan,1982,female,5,856545.62,2.31e-4
Japan,1982,female,6,899871.83,2.12e-4
Japan,1982,female,7,949360.12,1.65e-4
Japan,1982,female,8,984893.38,1.47e-4
Japan,1982,female,9,995961.01,1.6e-4
Japan,1982,female,10,974057.88,1.5e-4
Japan,1982,female,11,946672.88,1.34e-4
Japan,1982,female,12,923581.76,1.29e-4
Japan,1982,female,13,917175.45,1.4e-4
Japan,1982,female,14,881591.25,1.57e-4
Japan,1982,female,15,850553.21,1.56e-4
Japan,1982,female,16,780663.67,2.19e-4
Japan,1982,female,17,828196.21,2.72e-4
Japan,1982,female,18,805506.08,3.06e-4
Japan,1982,female,19,789446.23,3.26e-4
Japan,1982,female,20,771842.82,3.36e-4
Japan,1982,female,21,762544.48,3.36e-4
Japan,1982,female,22,768487.51,3.38e-4
Japan,1982,female,23,782274.48,3.59e-4
Japan,1982,female,24,755066.6,3.51e-4
Japan,1982,female,25,763476.92,3.54e-4
Japan,1982,female,26,789964.13,4.22e-4
Japan,1982,female,27,817089.42,4.43e-4
Japan,1982,female,28,837663.05,4.46e-4
Japan,1982,female,29,894561.34,4.89e-4
Japan,1982,female,30,950615.66,5.18e-4
Japan,1982,female,31,1035351.23,5.61e-4
Japan,1982,female,32,1105704.21,5.91e-4
Japan,1982,female,33,1173296.78,6.4e-4
Japan,1982,female,34,1187659.93,6.96e-4
Japan,1982,female,35,1036073.7,7.34e-4
Japan,1982,female,36,733752.65,7.58e-4
Japan,1982,female,37,817340.63,8.47e-4
Japan,1982,female,38,955662.18,9.2e-4
Japan,1982,female,39,929032.57,9.78e-4
Japan,1982,female,40,968548.77,9.92e-4
Japan,1982,female,41,912469.76,0.00118
Japan,1982,female,42,837088.64,0.001227
Japan,1982,female,43,773202.63,0.00135
Japan,1982,female,44,841054.91,0.001565
Japan,1982,female,45,833806.2,0.001653
Japan,1982,female,46,862963.38,0.001717
Japan,1982,female,47,815125.42,0.002047
Japan,1982,female,48,808817.47,0.002161
Japan,1982,female,49,811826.14,0.00246
Japan,1982,female,50,783654.01,0.0027
Japan,1982,female,51,785850.72,0.002833
Japan,1982,female,52,743186.1,0.00301
Japan,1982,female,53,741822.36,0.003277
Japan,1982,female,54,712576.91,0.003432
Japan,1982,female,55,712199.64,0.003768
Japan,1982,female,56,691369.71,0.004142
Japan,1982,female,57,657487.63,0.004483
Japan,1982,female,58,625224.96,0.004938
Japan,1982,female,59,603359.85,0.005442
Japan,1982,female,60,589683.72,0.005889
Japan,1982,female,61,570325.24,0.006642
Japan,1982,female,62,550520.32,0.00709
Japan,1982,female,63,479114.29,0.007948
Japan,1982,female,64,476924.95,0.009
Japan,1982,female,65,474567.34,0.00981
Japan,1982,female,66,472034.24,0.010875
Japan,1982,female,67,455663.69,0.011958
Japan,1982,female,68,449057.82,0.013355
Japan,1982,female,69,430034.7,0.015339
Japan,1982,female,70,417133.23,0.017116
Japan,1982,female,71,395642.06,0.019892
Japan,1982,female,72,375105.7,0.022066
Japan,1982,female,73,350356.42,0.025287
Japan,1982,female,74,323584.75,0.029179
Japan,1982,female,75,300032.78,0.03272
Japan,1982,female,76,256150.18,0.037438
Japan,1982,female,77,242516.93,0.043083
Japan,1982,female,78,228883.52,0.048787
Japan,1982,female,79,216047.65,0.055872
Japan,1982,female,80,196630.7,0.064285
Japan,1982,female,81,171791.5,0.073079
Japan,1982,female,82,147219.86,0.08215
Japan,1982,female,83,128937.26,0.087808
Japan,1982,female,84,110753.36,0.105549
Japan,1982,female,85,90507.77,0.114612
Japan,1982,female,86,73771.28,0.135365
Japan,1982,female,87,59098.7,0.145982
Japan,1982,female,88,46339.06,0.163962
Japan,1982,female,89,36511.05,0.179406
Japan,1982,female,90,26868.4,0.197283
Japan,1982,female,91,19444.26,0.212972
Japan,1982,female,92,15306.89,0.240929
Japan,1982,female,93,11261.43,0.272039
Japan,1982,female,94,7347.35,0.289638
Japan,1982,female,95,4750.64,0.309588
Japan,1982,female,96,3087.12,0.321173
Japan,1982,female,97,1933.5,0.356525
Japan,1982,female,98,1217.45,0.396927
Japan,1982,female,99,731.54,0.413034
Japan,1982,female,100,423.04,0.404425
Japan,1982,female,101,241.29,0.518343
Japan,1982,female,102,130.22,0.453316
Japan,1982,female,103,78.53,0.509614
Japan,1982,female,104,41.68,0.456058
Japan,1982,female,105,19.67,0.355842
Japan,1982,female,106,6.67,0.75
Japan,1982,female,107,2.83,0.705882
Japan,1982,female,108,1,0
Japan,1982,female,109,0.5,0
Japan,1982,female,110,0.5,4
Japan,1982,male,0,774491.61,0.007353
Japan,1982,male,1,789856.94,0.001025
Japan,1982,male,2,819404.35,6.2e-4
Japan,1982,male,3,841977.05,5.02e-4
Japan,1982,male,4,873310.47,4.05e-4
Japan,1982,male,5,900937.9,4.02e-4
Japan,1982,male,6,946987.38,3.67e-4
Japan,1982,male,7,999447.94,2.87e-4
Japan,1982,male,8,1035784.22,2.38e-4
Japan,1982,male,9,1047001.25,2.25e-4
Japan,1982,male,10,1025227.72,1.99e-4
Japan,1982,male,11,997743.68,2.12e-4
Japan,1982,male,12,974596.66,1.89e-4
Japan,1982,male,13,967032.4,2.12e-4
Japan,1982,male,14,928029.81,2.75e-4
Japan,1982,male,15,892937.84,3.69e-4
Japan,1982,male,16,817424.64,7.28e-4
Japan,1982,male,17,866131.21,8.12e-4
Japan,1982,male,18,840878.47,8.51e-4
Japan,1982,male,19,821005.45,8.92e-4
Japan,1982,male,20,798907.42,8.61e-4
Japan,1982,male,21,786217.23,8.61e-4
Japan,1982,male,22,789488.43,8.01e-4
Japan,1982,male,23,800071.13,8.83e-4
Japan,1982,male,24,769230.72,7.9e-4
Japan,1982,male,25,776044.53,8.29e-4
Japan,1982,male,26,803251.54,8.19e-4
Japan,1982,male,27,831034.04,7.92e-4
Japan,1982,male,28,848880.57,8.66e-4
Japan,1982,male,29,903585.02,8.84e-4
Japan,1982,male,30,960060.9,9.45e-4
Japan,1982,male,31,1046770.42,9.35e-4
Japan,1982,male,32,1118244.1,9.8e-4
Japan,1982,male,33,1186965.47,0.001061
Japan,1982,male,34,1203827.3,0.001103
Japan,1982,male,35,1050784.84,0.001133
Japan,1982,male,36,738173.16,0.001295
Japan,1982,male,37,815008.81,0.001449
Japan,1982,male,38,950602.03,0.001593
Japan,1982,male,39,925207.06,0.001741
Japan,1982,male,40,966187.62,0.002062
Japan,1982,male,41,909254.13,0.002068
Japan,1982,male,42,832546.81,0.002382
Japan,1982,male,43,767076.26,0.002398
Japan,1982,male,44,833315.68,0.002806
Japan,1982,male,45,828285.41,0.003299
Japan,1982,male,46,858069.4,0.003649
Japan,1982,male,47,808667.52,0.004103
Japan,1982,male,48,800545.14,0.004526
Japan,1982,male,49,803802.17,0.005005
Japan,1982,male,50,776034.56,0.005577
Japan,1982,male,51,775387.88,0.005766
Japan,1982,male,52,729441.18,0.006409
Japan,1982,male,53,723438.38,0.006818
Japan,1982,male,54,687383.81,0.007193
Japan,1982,male,55,676148.63,0.007846
Japan,1982,male,56,640817.07,0.008479
Japan,1982,male,57,585349.56,0.009118
Japan,1982,male,58,520386.8,0.009646
Japan,1982,male,59,464574.67,0.010671
Japan,1982,male,60,434940.95,0.011428
Japan,1982,male,61,416868.35,0.012654
Japan,1982,male,62,408570.72,0.013663
Japan,1982,male,63,363021.97,0.015896
Japan,1982,male,64,364932.01,0.016744
Japan,1982,male,65,365788.52,0.018657
Japan,1982,male,66,366099.81,0.020803
Japan,1982,male,67,354073.27,0.02347
Japan,1982,male,68,346777.88,0.025737
Japan,1982,male,69,328803.93,0.028302
Japan,1982,male,70,315818.3,0.03167
Japan,1982,male,71,297734.3,0.036295
Japan,1982,male,72,281234.72,0.039824
Japan,1982,male,73,262052.14,0.044792
Japan,1982,male,74,241359.58,0.050284
Japan,1982,male,75,221885.64,0.055221
Japan,1982,male,76,185981.75,0.062784
Japan,1982,male,77,171858.2,0.071074
Japan,1982,male,78,159106.5,0.077539
Japan,1982,male,79,145717.55,0.086835
Japan,1982,male,80,130259.83,0.095286
Japan,1982,male,81,110427.75,0.105179
Japan,1982,male,82,92039.26,0.116898
Japan,1982,male,83,76649.49,0.124896
Japan,1982,male,84,62707.43,0.143751
Japan,1982,male,85,49683.71,0.151574
Japan,1982,male,86,39295.57,0.168701
Japan,1982,male,87,30675.37,0.180776
Japan,1982,male,88,22814.98,0.201349
Japan,1982,male,89,16808.49,0.221096
Japan,1982,male,90,11884.98,0.238266
Japan,1982,male,91,8330.46,0.25047
Japan,1982,male,92,6095.64,0.286426
Japan,1982,male,93,4199.59,0.306978
Japan,1982,male,94,2663.54,0.30387
Japan,1982,male,95,1592.29,0.362986
Japan,1982,male,96,954.49,0.368354
Japan,1982,male,97,567,0.385133
Japan,1982,male,98,370.5,0.413653
Japan,1982,male,99,209.87,0.386629
Japan,1982,male,100,113.69,0.53745
Japan,1982,male,101,53.76,0.3542
Japan,1982,male,102,31.55,0.412678
Japan,1982,male,103,20.54,0.293087
Japan,1982,male,104,8.68,0.5773
Japan,1982,male,105,2.17,0.461538
Japan,1982,male,106,1,0
Japan,1982,male,107,2,0
Japan,1982,male,108,0.33,6
Japan,1982,male,109,0.33,3
Japan,1982,male,110,1,0
Japan,1982,total,0,1508666.9,0.006616
Japan,1982,total,1,1538867.08,9.67e-4
Japan,1982,total,2,1596869.53,5.52e-4
Japan,1982,total,3,1641798.99,4.13e-4
Japan,1982,total,4,1704137.74,3.48e-4
Japan,1982,total,5,1757483.52,3.19e-4
Japan,1982,total,6,1846859.21,2.92e-4
Japan,1982,total,7,1948808.06,2.28e-4
Japan,1982,total,8,2020677.59,1.94e-4
Japan,1982,total,9,2042962.26,1.93e-4
Japan,1982,total,10,1999285.61,1.75e-4
Japan,1982,total,11,1944416.56,1.74e-4
Japan,1982,total,12,1898178.42,1.6e-4
Japan,1982,total,13,1884207.85,1.77e-4
Japan,1982,total,14,1809621.06,2.17e-4
Japan,1982,total,15,1743491.05,2.65e-4
Japan,1982,total,16,1598088.31,4.79e-4
Japan,1982,total,17,1694327.42,5.48e-4
Japan,1982,total,18,1646384.55,5.84e-4
Japan,1982,total,19,1610451.68,6.14e-4
Japan,1982,total,20,1570750.23,6.03e-4
Japan,1982,total,21,1548761.72,6.03e-4
Japan,1982,total,22,1557975.95,5.73e-4
Japan,1982,total,23,1582345.61,6.24e-4
Japan,1982,total,24,1524297.31,5.73e-4
Japan,1982,total,25,1539521.45,5.93e-4
Japan,1982,total,26,1593215.67,6.22e-4
Japan,1982,total,27,1648123.46,6.19e-4
Japan,1982,total,28,1686543.62,6.57e-4
Japan,1982,total,29,1798146.36,6.87e-4
Japan,1982,total,30,1910676.56,7.33e-4
Japan,1982,total,31,2082121.65,7.49e-4
Japan,1982,total,32,2223948.32,7.87e-4
Japan,1982,total,33,2360262.25,8.52e-4
Japan,1982,total,34,2391487.23,9.01e-4
Japan,1982,total,35,2086858.55,9.35e-4
Japan,1982,total,36,1471925.81,0.001027
Japan,1982,total,37,1632349.45,0.001148
Japan,1982,total,38,1906264.21,0.001256
Japan,1982,total,39,1854239.63,0.001359
Japan,1982,total,40,1934736.39,0.001526
Japan,1982,total,41,1821723.89,0.001623
Japan,1982,total,42,1669635.45,0.001803
Japan,1982,total,43,1540278.89,0.001872
Japan,1982,total,44,1674370.59,0.002183
Japan,1982,total,45,1662091.62,0.002474
Japan,1982,total,46,1721032.78,0.00268
Japan,1982,total,47,1623792.94,0.003071
Japan,1982,total,48,1609362.61,0.003337
Japan,1982,total,49,1615628.31,0.003726
Japan,1982,total,50,1559688.57,0.004132
Japan,1982,total,51,1561238.6,0.004289
Japan,1982,total,52,1472627.29,0.004694
Japan,1982,total,53,1465260.74,0.005025
Japan,1982,total,54,1399960.72,0.005278
Japan,1982,total,55,1388348.27,0.0057540000000000004
Japan,1982,total,56,1332186.78,0.006228
Japan,1982,total,57,1242837.19,0.006666
Japan,1982,total,58,1145611.77,0.007077
Japan,1982,total,59,1067934.52,0.007717
Japan,1982,total,60,1024624.67,0.00824
Japan,1982,total,61,987193.59,0.00918
Japan,1982,total,62,959091.03,0.00989
Japan,1982,total,63,842136.26,0.011374
Japan,1982,total,64,841856.96,0.012357
Japan,1982,total,65,840355.86,0.013661
Japan,1982,total,66,838134.05,0.015212
Japan,1982,total,67,809736.97,0.016992
Japan,1982,total,68,795835.7,0.01875
Japan,1982,total,69,758838.63,0.020956
Japan,1982,total,70,732951.53,0.023387
Japan,1982,total,71,693376.36,0.026935
Japan,1982,total,72,656340.42,0.029675
Japan,1982,total,73,612408.56,0.033633
Japan,1982,total,74,564944.33,0.038195
Japan,1982,total,75,521918.42,0.042286
Japan,1982,total,76,442131.93,0.0481
Japan,1982,total,77,414375.13,0.054692
Japan,1982,total,78,387990.02,0.060578
Japan,1982,total,79,361765.2,0.068344
Japan,1982,total,80,326890.52,0.076638
Japan,1982,total,81,282219.25,0.085639
Japan,1982,total,82,239259.12,0.095517
Japan,1982,total,83,205586.75,0.101636
Japan,1982,total,84,173460.79,0.119359
Japan,1982,total,85,140191.48,0.127711
Japan,1982,total,86,113066.84,0.146951
Japan,1982,total,87,89774.06,0.157871
Japan,1982,total,88,69154.04,0.176296
Japan,1982,total,89,53319.55,0.192549
Japan,1982,total,90,38753.37,0.209852
Japan,1982,total,91,27774.72,0.224219
Japan,1982,total,92,21402.53,0.253887
Japan,1982,total,93,15461.02,0.281529
Japan,1982,total,94,10010.89,0.293425
Japan,1982,total,95,6342.93,0.322993
Japan,1982,total,96,4041.61,0.332315
Japan,1982,total,97,2500.5,0.363012
Japan,1982,total,98,1587.96,0.40083
Japan,1982,total,99,941.4,0.407147
Japan,1982,total,100,536.73,0.432601
Japan,1982,total,101,295.04,0.488437
Japan,1982,total,102,161.77,0.44539
Japan,1982,total,103,99.07,0.464722
Japan,1982,total,104,50.36,0.47695
Japan,1982,total,105,21.84,0.366328
Japan,1982,total,106,7.67,0.652174
Japan,1982,total,107,4.83,0.413793
Japan,1982,total,108,1.33,1.5
Japan,1982,total,109,0.83,1.2
Japan,1982,total,110,1.5,1.333333
Japan,1983,female,0,734562.43,0.005638
Japan,1983,female,1,732528.87,8.35e-4
Japan,1983,female,2,748764.94,4.6e-4
Japan,1983,female,3,777665.22,3.47e-4
Japan,1983,female,4,800057.04,2.44e-4
Japan,1983,female,5,831041.61,2.38e-4
Japan,1983,female,6,856861.24,1.92e-4
Japan,1983,female,7,900132.14,2.01e-4
Japan,1983,female,8,949532.77,1.64e-4
Japan,1983,female,9,985086.63,1.5e-4
Japan,1983,female,10,996269.34,1.23e-4
Japan,1983,female,11,974417.85,1.33e-4
Japan,1983,female,12,946982.42,1.33e-4
Japan,1983,female,13,923928.01,1.34e-4
Japan,1983,female,14,917563.72,1.4e-4
Japan,1983,female,15,882147.12,1.98e-4
Japan,1983,female,16,851381.17,2.46e-4
Japan,1983,female,17,781387.95,3.02e-4
Japan,1983,female,18,828356.26,3.02e-4
Japan,1983,female,19,804916.01,2.93e-4
Japan,1983,female,20,788298.8,3.25e-4
Japan,1983,female,21,770297.09,3.65e-4
Japan,1983,female,22,761050.45,3.73e-4
Japan,1983,female,23,767359.18,3.72e-4
Japan,1983,female,24,781529.07,4.08e-4
Japan,1983,female,25,754706.02,4.24e-4
Japan,1983,female,26,763388.94,4.33e-4
Japan,1983,female,27,790050.42,4.13e-4
Japan,1983,female,28,817201.21,4.33e-4
Japan,1983,female,29,837617.7,5.05e-4
Japan,1983,female,30,894306.34,5.16e-4
Japan,1983,female,31,950301.53,5.27e-4
Japan,1983,female,32,1035095.99,5.22e-4
Japan,1983,female,33,1105383.88,5.94e-4
Japan,1983,female,34,1172840.16,7.22e-4
Japan,1983,female,35,1187106.02,7.59e-4
Japan,1983,female,36,1035515.31,7.9e-4
Japan,1983,female,37,733397.79,7.83e-4
Japan,1983,female,38,816797.55,9.18e-4
Japan,1983,female,39,954658.32,9.52e-4
Japan,1983,female,40,927959.58,0.001042
Japan,1983,female,41,967423.46,0.001166
Japan,1983,female,42,911334.16,0.001259
Japan,1983,female,43,835990.79,0.001295
Japan,1983,female,44,772044.61,0.00148
Japan,1983,female,45,839659.69,0.001572
Japan,1983,female,46,832355.54,0.001807
Japan,1983,female,47,861412.31,0.001871
Japan,1983,female,48,813435.77,0.002182
Japan,1983,female,49,806831.58,0.002263
Japan,1983,female,50,809685.75,0.002557
Japan,1983,female,51,781536.22,0.002906
Japan,1983,female,52,783452.49,0.003017
Japan,1983,female,53,740875.71,0.003235
Japan,1983,female,54,739514.2,0.003397
Japan,1983,female,55,710006.69,0.003873
Japan,1983,female,56,709545.69,0.00397
Japan,1983,female,57,688859.46,0.004471
Japan,1983,female,58,654826.26,0.00476
Japan,1983,female,59,622396.3,0.005093
Japan,1983,female,60,600400.73,0.005784
Japan,1983,female,61,586463.57,0.006425
Japan,1983,female,62,566850.16,0.007295
Japan,1983,female,63,546712.22,0.007926
Japan,1983,female,64,475434.35,0.00845
Japan,1983,female,65,472954.93,0.009545
Japan,1983,female,66,470008.77,0.010825
Japan,1983,female,67,467019.63,0.011726
Japan,1983,female,68,450350.92,0.013353
Japan,1983,female,69,443116.55,0.014829
Japan,1983,female,70,423686.85,0.016864
Japan,1983,female,71,410245.39,0.019231
Japan,1983,female,72,388126.35,0.021632
Japan,1983,female,73,366967.42,0.024897
Japan,1983,female,74,341590.11,0.028322
Japan,1983,female,75,314305.66,0.033095
Japan,1983,female,76,290163.74,0.03619
Japan,1983,female,77,246565.75,0.041015
Japan,1983,female,78,232122.81,0.048218
Japan,1983,female,79,217553.78,0.055016
Japan,1983,female,80,202397.24,0.063906
Japan,1983,female,81,183723.35,0.071589
Japan,1983,female,82,159075.97,0.082052
Japan,1983,female,83,135015.91,0.09179
Japan,1983,female,84,116869.07,0.101942
Japan,1983,female,85,99137.26,0.11859
Japan,1983,female,86,79896.38,0.129191
Japan,1983,female,87,64203.45,0.151917
Japan,1983,female,88,50587.44,0.164265
Japan,1983,female,89,38954.9,0.186245
Japan,1983,female,90,30185.64,0.202563
Japan,1983,female,91,21782.31,0.228803
Japan,1983,female,92,15401.58,0.251677
Japan,1983,female,93,11819.5,0.271233
Japan,1983,female,94,8493.26,0.298997
Japan,1983,female,95,5413.3,0.334552
Japan,1983,female,96,3409.09,0.35367
Japan,1983,female,97,2162.29,0.37297
Japan,1983,female,98,1316.5,0.413453
Japan,1983,female,99,805.07,0.434995
Japan,1983,female,100,463.06,0.5078
Japan,1983,female,101,268.79,0.413182
Japan,1983,female,102,145.4,0.516082
Japan,1983,female,103,81.36,0.455024
Japan,1983,female,104,44.01,0.613951
Japan,1983,female,105,27.18,0.589144
Japan,1983,female,106,8.83,0.792453
Japan,1983,female,107,2.17,0.461538
Japan,1983,female,108,2.5,0
Japan,1983,female,109,0.67,1.5
Japan,1983,female,110,0,NA
Japan,1983,male,0,773912.43,0.006818
Japan,1983,male,1,771432.18,9.9e-4
Japan,1983,male,2,788873.04,5.33e-4
Japan,1983,male,3,819352.71,4.29e-4
Japan,1983,male,4,842072.44,4.07e-4
Japan,1983,male,5,873324.21,3.77e-4
Japan,1983,male,6,901099.12,3.26e-4
Japan,1983,male,7,947137.57,3.14e-4
Japan,1983,male,8,999477.52,2.42e-4
Japan,1983,male,9,1035883.71,2.29e-4
Japan,1983,male,10,1047225.35,1.91e-4
Japan,1983,male,11,1025530.15,1.79e-4
Japan,1983,male,12,998123.08,1.73e-4
Japan,1983,male,13,975125.61,2.08e-4
Japan,1983,male,14,967538.88,3.04e-4
Japan,1983,male,15,928280.06,3.67e-4
Japan,1983,male,16,892867.13,7.48e-4
Japan,1983,male,17,816765.82,7.31e-4
Japan,1983,male,18,864501.15,8.98e-4
Japan,1983,male,19,838430.29,9.61e-4
Japan,1983,male,20,818106.94,8.44e-4
Japan,1983,male,21,795839.33,8.96e-4
Japan,1983,male,22,783517.17,8.87e-4
Japan,1983,male,23,787278.3,8.86e-4
Japan,1983,male,24,798562.28,8.3e-4
Japan,1983,male,25,768770.31,8.67e-4
Japan,1983,male,26,776360.23,8.54e-4
Japan,1983,male,27,804004.22,9.11e-4
Japan,1983,male,28,831926.44,8.63e-4
Japan,1983,male,29,849524.54,8.51e-4
Japan,1983,male,30,903793.36,0.001036
Japan,1983,male,31,959940.27,9.52e-4
Japan,1983,male,32,1046337.8,9.91e-4
Japan,1983,male,33,1117436.95,0.001057
Japan,1983,male,34,1185917.47,0.001131
Japan,1983,male,35,1202723.81,0.001207
Japan,1983,male,36,1049751.44,0.001317
Japan,1983,male,37,737356.05,0.001368
Japan,1983,male,38,813923.77,0.001699
Japan,1983,male,39,948904.98,0.001871
Japan,1983,male,40,923302.63,0.0020830000000000002
Japan,1983,male,41,964084.05,0.002154
Japan,1983,male,42,907094.07,0.002456
Japan,1983,male,43,830351.31,0.002543
Japan,1983,male,44,764878.56,0.002896
Japan,1983,male,45,830607.62,0.003174
Japan,1983,male,46,825249.95,0.00356
Japan,1983,male,47,854708.35,0.004037
Japan,1983,male,48,805183.94,0.004516
Japan,1983,male,49,796533.26,0.004998
Japan,1983,male,50,799292.8,0.005599
Japan,1983,male,51,771498.55,0.00625
Japan,1983,male,52,770325.43,0.00663
Japan,1983,male,53,724329.12,0.006912
Japan,1983,male,54,718275.61,0.007534
Japan,1983,male,55,682012.34,0.008259
Japan,1983,male,56,670412,0.008758
Japan,1983,male,57,635147.05,0.009323
Japan,1983,male,58,579976.5,0.010106
Japan,1983,male,59,515163.69,0.010874
Japan,1983,male,60,459594.95,0.011533
Japan,1983,male,61,429934.17,0.012457
Japan,1983,male,62,411607.96,0.013926
Japan,1983,male,63,402806.44,0.015064
Japan,1983,male,64,357317.4,0.016824
Japan,1983,male,65,358740.34,0.01816
Japan,1983,male,66,358781.93,0.020642
Japan,1983,male,67,358257.8,0.022613
Japan,1983,male,68,345750.74,0.025297
Japan,1983,male,69,337913.85,0.027639
Japan,1983,male,70,319388.18,0.031494
Japan,1983,male,71,305495.36,0.035078
Japan,1983,male,72,286989.45,0.039553
Japan,1983,male,73,269981.09,0.043985
Japan,1983,male,74,250211.03,0.050839
Japan,1983,male,75,229158.32,0.056341
Japan,1983,male,76,209329.84,0.061223
Japan,1983,male,77,174148.88,0.069357
Japan,1983,male,78,159786.23,0.078155
Japan,1983,male,79,146743.13,0.086222
Japan,1983,male,80,133933.15,0.095388
Japan,1983,male,81,117815.04,0.107461
Japan,1983,male,82,98641.41,0.118183
Japan,1983,male,83,81389.75,0.13042
Japan,1983,male,84,66868.28,0.14087
Japan,1983,male,85,53963.25,0.159707
Japan,1983,male,86,42210.57,0.169144
Japan,1983,male,87,32966.42,0.18959
Japan,1983,male,88,25293.53,0.20619
